"";"nhsn_code";"procedimiento_qx";"descripcion";"cie10"
"7567";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A474"
"7568";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A47A"
"7569";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A47B"
"7570";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A4J4"
"7571";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A4JA"
"7572";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A4JB"
"7573";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A4K4"
"7574";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A4KA"
"7575";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A4KB"
"7576";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A4Z4"
"7577";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A4ZA"
"7578";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A4ZB"
"7579";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1B074"
"7580";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1B07B"
"7581";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1B0J4"
"7582";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1B0JB"
"7583";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1B0K4"
"7584";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1B0KB"
"7585";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1B0Z4"
"7586";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1B0ZB"
"7587";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1B474"
"7588";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1B47B"
"7589";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1B4J4"
"7590";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1B4JB"
"7591";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1B4K4"
"7592";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1B4KB"
"7593";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1B4Z4"
"7594";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1B4ZB"
"7595";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D580ZZ"
"7596";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D584ZZ"
"7597";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D590ZZ"
"7598";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D594ZZ"
"7599";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D5A0ZZ"
"7600";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D5A4ZZ"
"7601";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D5B0ZZ"
"7602";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D5B4ZZ"
"7603";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D9800Z"
"7604";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D980ZX"
"7605";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D980ZZ"
"7606";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D9840Z"
"7607";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D984ZZ"
"7608";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D9900Z"
"7609";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D990ZX"
"7610";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D990ZZ"
"7611";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D9940Z"
"7612";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D994ZZ"
"7613";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D9A00Z"
"7614";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D9A0ZX"
"7615";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D9A0ZZ"
"7616";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D9A40Z"
"7617";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D9A4ZZ"
"7618";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D9B00Z"
"7619";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D9B0ZX"
"7620";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D9B0ZZ"
"7621";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D9B40Z"
"7622";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D9B4ZZ"
"7623";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DB80ZX"
"7624";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DB80ZZ"
"7625";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DB84ZX"
"7626";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DB84ZZ"
"7627";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DB90ZX"
"7628";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DB90ZZ"
"7629";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DB94ZX"
"7630";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DB94ZZ"
"7631";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DBA0ZX"
"7632";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DBA0ZZ"
"7633";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DBA4ZX"
"7634";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DBA4ZZ"
"7635";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DBB0ZX"
"7636";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DBB0ZZ"
"7637";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DBB4ZX"
"7638";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DBB4ZZ"
"7639";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DD84ZX"
"7640";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DD94ZX"
"7641";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DDA4ZX"
"7642";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DDB4ZX"
"7643";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DH802Z"
"7644";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DH803Z"
"7645";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DH80DZ"
"7646";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DH80UZ"
"7647";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DH842Z"
"7648";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DH843Z"
"7649";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DH84DZ"
"7650";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DH84UZ"
"7651";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DH902Z"
"7652";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DH903Z"
"7653";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DH90DZ"
"7654";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DH90UZ"
"7655";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DH942Z"
"7656";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DH943Z"
"7657";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DH94DZ"
"7658";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DH94UZ"
"7659";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DHA02Z"
"7660";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DHA03Z"
"7661";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DHA0DZ"
"7662";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DHA0UZ"
"7663";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DHA42Z"
"7664";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DHA43Z"
"7665";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DHA4DZ"
"7666";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0DHB02Z"
